Format Version,1.22,Take Name,Section1 No4,Capture Frame Rate,256,Export Frame Rate,256,Capture Start Time,2019-12-12 06.03.40.923 ÂçàÂæ?Total Frames in Take,33126,Total Exported Frames,33126,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Glob,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1642,6.414063,7.60E-05,-2.10E-05,-9.30E-05,-1,-48.2491,-4.375241,31.544123,0.010386,-98.912682,-4.760868,80.95285,0.997514,1.845784,-4.246788,82.723541,0.996697,2.232276,-4.016821,-17.379702,0.996668,-98.161774,-4.476489,-20.120192,0.998735,-98.912766,-4.769203,80.950539,1.855803,-4.247685,82.717636,2.225577,-4.01299,-17.365074,-98.165001,-4.47022,-20.125763,,,,,,,,,,,,,,,,,,
1643,6.417969,0.000123,-3.80E-05,-3.50E-05,-1,-48.256119,-4.770986,31.589046,0.008988,-98.918083,-5.146073,80.999527,0.997774,1.840502,-4.643463,82.766754,0.997351,2.223656,-4.423038,-17.336514,0.997205,-98.17054,-4.871371,-20.073578,0.998682,-98.916,-5.159921,80.993622,1.849316,-4.640276,82.76387,2.219406,-4.424741,-17.324888,-98.176758,-4.859449,-20.076294,,,,,,,,,,,,,,,,,,
1644,6.421875,0.000232,-2.60E-05,-5.00E-05,-1,-48.2626,-3.705251,31.635773,0.011268,-98.925751,-4.07118,81.04509,0.998349,1.832772,-3.565098,82.814682,0.99663,2.218347,-3.366362,-17.288641,0.995487,-98.175781,-3.818366,-20.02804,0.998266,-98.925972,-4.076209,81.044731,1.837101,-3.563978,82.802345,2.211126,-3.361526,-17.273993,-98.170845,-3.812482,-20.028316,,,,,,,,,,,,,,,,,,
1645,6.425781,1.30E-05,-6.20E-05,2.40E-05,-1,-48.24297,-4.969071,31.512085,0.015959,-98.902596,-5.349026,80.924911,0.996868,1.85613,-4.85879,82.687416,0.994087,2.234478,-4.61634,-17.415829,0.996606,-98.159897,-5.052128,-20.148155,0.99648,-98.910622,-5.349495,80.919937,1.877777,-4.870713,82.682602,2.237354,-4.615921,-17.402037,-98.173454,-5.042388,-20.150431,,,,,,,,,,,,,,,,,,
1646,6.429688,0.00011,-3.20E-05,-9.90E-05,-1,-48.262928,-4.086679,31.654142,0.018816,-98.925385,-4.46962,81.064049,0.9961,1.833126,-3.954112,82.832405,0.995536,2.21733,-3.730912,-17.270859,0.993361,-98.176781,-4.19207,-20.009022,0.996187,-98.921165,-4.479102,81.05587,1.835239,-3.954257,82.817726,2.206677,-3.719998,-17.250795,-98.172348,-4.184398,-20.002735,,,,,,,,,,,,,,,,,,
1647,6.433594,2.70E-05,-3.50E-05,-0.000101,-1,-48.250916,-4.188693,31.560339,0.010504,-98.913132,-4.580029,80.970421,0.997706,1.845367,-4.064444,82.738388,0.996223,2.229109,-3.824614,-17.364841,0.995938,-98.165016,-4.285686,-20.102606,0.999629,-98.915718,-4.585504,80.967949,1.85459,-4.069665,82.723785,2.226673,-3.820777,-17.346689,-98.168701,-4.278658,-20.103336,,,,,,,,,,,,,,,,,,
1648,6.4375,9.50E-05,-5.50E-05,1.10E-05,-1,-48.25103,-4.918657,31.563055,0.009245,-98.911316,-5.29196,80.975266,0.997706,1.847371,-4.798632,82.739037,0.996223,2.227075,-4.572504,-17.364233,0.995938,-98.167252,-5.011532,-20.097849,0.999629,-98.915138,-5.293348,80.973122,1.858878,-4.804625,82.734558,2.228424,-4.571363,-17.354828,-98.174934,-5.006192,-20.100557,,,,,,,,,,,,,,,,,,
1649,6.441406,0.000216,-4.40E-05,-2.00E-05,-1,-48.263298,-3.686188,31.65473,0.012449,-98.924706,-4.050661,81.065865,0.998454,1.833923,-3.550652,82.831848,0.996035,2.215914,-3.348761,-17.271481,0.995784,-98.178329,-3.794682,-20.007294,0.997279,-98.924477,-4.047676,81.065666,1.833605,-3.553972,82.817101,2.211939,-3.339149,-17.257689,-98.172638,-3.79299,-20.002419,,,,,,,,,,,,,,,,,,
1650,6.445313,5.20E-05,-5.00E-05,2.80E-05,-1,-48.244392,-4.859899,31.507589,0.014222,-98.905167,-5.23565,80.919266,0.996594,1.853526,-4.745937,82.684067,0.995107,2.234198,-4.511333,-17.419186,0.99763,-98.160126,-4.946675,-20.153799,0.996447,-98.91523,-5.237409,80.919975,1.872249,-4.750136,82.682907,2.238631,-4.518662,-17.412962,-98.169937,-4.935567,-20.158669,,,,,,,,,,,,,,,,,,
1651,6.449219,0.000107,-2.30E-05,-5.60E-05,-1,-48.258968,-4.271794,31.642242,0.012501,-98.922401,-4.650646,81.051186,0.99769,1.83611,-4.143876,82.821472,0.997014,2.222259,-3.920104,-17.28179,0.995324,-98.171844,-4.37255,-20.021881,0.997472,-98.920113,-4.657212,81.046837,1.837979,-4.143826,82.811119,2.214201,-3.913055,-17.267965,-98.167633,-4.367818,-20.018944,,,,,,,,,,,,,,,,,,
1652,6.453125,5.30E-05,-1.70E-05,-6.40E-05,-1,-48.252655,-4.008114,31.580624,0.00806,-98.916618,-4.393034,80.98896,0.998594,1.841858,-3.884849,82.760406,0.996875,2.229102,-3.650412,-17.342813,0.996921,-98.164948,-4.104162,-20.084064,0.99955,-98.918976,-4.394326,80.988396,1.847846,-3.890107,82.747795,2.228615,-3.646922,-17.329138,-98.167152,-4.100587,-20.084414,,,,,,,,,,,,,,,,,,
1653,6.457031,1.50E-05,-5.30E-05,7.00E-05,-1,-48.244026,-5.011672,31.538694,0.009024,-98.904602,-5.386742,80.950584,0.998345,1.854137,-4.905731,82.714943,0.996444,2.23437,-4.663807,-17.388285,0.998435,-98.160004,-5.090407,-20.122469,0.997752,-98.911324,-5.387992,80.948151,1.866347,-4.904432,82.713737,2.236781,-4.665055,-17.381353,-98.167892,-5.089205,-20.125774,,,,,,,,,,,,,,,,,,
1654,6.460938,0.000249,-3.60E-05,-2.00E-05,-1,-48.264477,-3.723352,31.665298,0.010822,-98.92659,-4.084508,81.075729,0.998412,1.832012,-3.584443,82.843124,0.996884,2.215434,-3.389208,-17.260212,0.996442,-98.178764,-3.83525,-19.997433,0.99744,-98.92363,-4.087997,81.076302,1.829263,-3.578144,82.834686,2.20908,-3.38582,-17.252119,-98.170654,-3.830315,-19.99542,,,,,,,,,,,,,,,,,,
1655,6.464844,7.40E-05,-5.50E-05,1.40E-05,-1,-48.2411,-4.702774,31.51273,0.010892,-98.901436,-5.077769,80.924881,0.996836,1.857255,-4.585242,82.688766,0.996395,2.237048,-4.354949,-17.414499,0.998332,-98.157272,-4.793137,-20.148211,0.997546,-98.909668,-5.076766,80.929909,1.869598,-4.588089,82.685349,2.2381,-4.358308,-17.408237,-98.160423,-4.788579,-20.154915,,,,,,,,,,,,,,,,,,
1656,6.46875,0.000145,-9.00E-06,-2.10E-05,-1,-48.255707,-4.468329,31.624756,0.011499,-98.92057,-4.839795,81.032288,0.998366,1.837924,-4.339972,82.805397,0.997027,2.226926,-4.123975,-17.297867,0.995385,-98.167122,-4.569574,-20.040777,0.997723,-98.919899,-4.841656,81.033173,1.839889,-4.342501,82.794136,2.217907,-4.114985,-17.284286,-98.160858,-4.57064,-20.042624,,,,,,,,,,,,,,,,,,
1657,6.472656,0.000136,-2.40E-05,-5.20E-05,-1,-48.251713,-3.853459,31.604271,0.010781,-98.915016,-4.228973,81.013367,0.997877,1.843497,-3.722891,82.783356,0.996796,2.229378,-3.505078,-17.319918,0.99627,-98.164719,-3.956895,-20.059715,0.998276,-98.917625,-4.226439,81.016701,1.84944,-3.729258,82.771202,2.223511,-3.496872,-17.305988,-98.161041,-3.958604,-20.0639,,,,,,,,,,,,,,,,,,
1658,6.476563,4.10E-05,-2.60E-05,-1.30E-05,-1,-48.242901,-5.043673,31.526718,0.012462,-98.90609,-5.424677,80.935883,0.997082,1.852475,-4.926699,82.705681,0.995244,2.238087,-4.689879,-17.397545,0.998447,-98.156067,-5.133437,-20.137142,0.996765,-98.913246,-5.421995,80.937798,1.869707,-4.936152,82.703896,2.237224,-4.687626,-17.388281,-98.163391,-5.131124,-20.145378,,,,,,,,,,,,,,,,,,
1659,6.480469,0.000217,-4.00E-05,-4.30E-05,-1,-48.260769,-3.823861,31.66876,0.014188,-98.922539,-4.190494,81.079498,0.998216,1.836058,-3.685885,82.846252,0.995782,2.218809,-3.484279,-17.257065,0.995064,-98.175407,-3.934786,-19.993645,0.99675,-98.920616,-4.190876,81.082634,1.833855,-3.683595,82.832191,2.210722,-3.476432,-17.243664,-98.165596,-3.932906,-19.993185,,,,,,,,,,,,,,,,,,
1660,6.484375,5.30E-05,-4.50E-05,-3.80E-05,-1,-48.242996,-4.51149,31.529896,0.010601,-98.904266,-4.893861,80.941025,0.997138,1.854338,-4.390853,82.706924,0.996101,2.236083,-4.156327,-17.39632,0.998514,-98.158142,-4.604919,-20.132042,0.997646,-98.91201,-4.896473,80.944046,1.868865,-4.392968,82.703583,2.230978,-4.157288,-17.388184,-98.158203,-4.600026,-20.139473,,,,,,,,,,,,,,,,,,
1661,6.488281,0.000124,-3.30E-05,1.60E-05,-1,-48.252609,-4.653768,31.606409,0.009471,-98.91507,-5.023609,81.016403,0.997729,1.843553,-4.531365,82.784584,0.996842,2.227653,-4.311047,-17.318682,0.996998,-98.166565,-4.749052,-20.056677,0.998961,-98.91851,-5.027758,81.014656,1.854342,-4.535274,82.777702,2.221221,-4.307246,-17.306929,-98.166748,-4.745149,-20.059965,,,,,,,,,,,,,,,,,,
1662,6.492188,0.000181,-2.10E-05,-6.30E-05,-1,-48.251602,-3.748376,31.624247,0.011519,-98.915253,-4.120667,81.03302,0.998047,1.843244,-3.612132,82.80368,0.996659,2.229836,-3.403178,-17.299614,0.995029,-98.164246,-3.857526,-20.040087,0.998746,-98.913048,-4.124995,81.031075,1.84772,-3.615533,82.790489,2.22298,-3.394349,-17.281328,-98.162865,-3.853883,-20.041157,,,,,,,,,,,,,,,,,,
1663,6.496094,4.20E-05,-3.50E-05,-8.00E-06,-1,-48.239288,-5.019175,31.513241,0.012056,-98.901588,-5.399583,80.923317,0.997425,1.857013,-4.902604,82.691299,0.99542,2.240814,-4.665975,-17.41194,0.998176,-98.153389,-5.108539,-20.149715,0.996923,-98.90786,-5.398591,80.923203,1.873853,-4.911083,82.689941,2.241179,-4.664847,-17.402716,-98.162132,-5.104489,-20.155947,,,,,,,,,,,,,,,,,,
1664,6.5,0.000168,-3.00E-05,-6.60E-05,-1,-48.257381,-3.969984,31.660431,0.015861,-98.92012,-4.343748,81.070107,0.99805,1.838405,-3.834798,82.838936,0.995766,2.223164,-3.623327,-17.264347,0.993491,-98.170967,-4.078064,-20.002991,0.996833,-98.918449,-4.35069,81.07032,1.840093,-3.832277,82.823509,2.210965,-3.614208,-17.245623,-98.161453,-4.073417,-20.003134,,,,,,,,,,,,,,,,,,
1665,6.503906,5.60E-05,-3.40E-05,-9.10E-05,-1,-48.241196,-4.316293,31.546553,0.009701,-98.90345,-4.703707,80.956627,0.997539,1.855068,-4.190078,82.724617,0.996529,2.238862,-3.956103,-17.37862,0.997714,-98.155266,-4.415283,-20.116423,0.998517,-98.908478,-4.706948,80.957756,1.866529,-4.193079,82.718185,2.234092,-3.954304,-17.367683,-98.156204,-4.410938,-20.121782,,,,,,,,,,,,,,,,,,
1666,6.507813,0.000127,-4.80E-05,1.20E-05,-1,-48.241913,-4.826362,31.579905,0.010806,-98.902908,-5.196373,80.991402,0.997208,1.855742,-4.703174,82.756607,0.996066,2.236907,-4.48347,-17.346672,0.997989,-98.157394,-4.922432,-20.081715,0.997931,-98.905518,-5.199191,80.990326,1.869689,-4.709015,82.75441,2.231907,-4.478952,-17.335571,-98.162483,-4.919655,-20.089626,,,,,,,,,,,,,,,,,,
1667,6.511719,0.000215,-5.00E-05,-5.60E-05,-1,-48.252342,-3.692437,31.641111,0.008576,-98.913109,-4.060636,81.052872,0.998435,1.845498,-3.553388,82.817604,0.997884,2.226245,-3.351296,-17.285719,0.996254,-98.167999,-3.804428,-20.020294,0.998851,-98.910522,-4.063463,81.052734,1.848644,-3.553391,82.809021,2.220032,-3.344404,-17.272573,-98.166023,-3.801307,-20.023258,,,,,,,,,,,,,,,,,,
1668,6.515625,2.40E-05,-5.80E-05,-6.00E-06,-1,-48.233814,-4.934565,31.509212,0.016196,-98.893791,-5.316524,80.921661,0.996524,1.864884,-4.820004,82.684921,0.994095,2.243992,-4.57983,-17.418314,0.997679,-98.150345,-5.021902,-20.1514,0.995505,-98.903,-5.31621,80.92186,1.88694,-4.829076,82.684471,2.246726,-4.582924,-17.408895,-98.162987,-5.014112,-20.159609,,,,,,,,,,,,,,,,,,
1669,6.519531,0.000114,-3.40E-05,-9.20E-05,-1,-48.250305,-4.148727,31.646959,0.012993,-98.912575,-4.530451,81.057068,0.997724,1.845948,-4.016448,82.82502,0.996307,2.229758,-3.794172,-17.278242,0.995425,-98.164368,-4.253839,-20.016006,0.997551,-98.914734,-4.537134,81.054977,1.851141,-4.014986,82.812981,2.221724,-3.790353,-17.264313,-98.158531,-4.246079,-20.01325,,,,,,,,,,,,,,,,,,
1670,6.523438,3.80E-05,-3.90E-05,-8.90E-05,-1,-48.239609,-4.125037,31.566658,0.011792,-98.901375,-4.513985,80.977219,0.997095,1.857162,-4.000768,82.74424,0.995527,2.239965,-3.763331,-17.359007,0.996719,-98.15419,-4.222065,-20.095825,0.998868,-98.906296,-4.515137,80.977966,1.870456,-4.009177,82.732361,2.235928,-3.757595,-17.342209,-98.157425,-4.218733,-20.10144,,,,,,,,,,,,,,,,,,
1671,6.527344,8.70E-05,-4.70E-05,3.60E-05,-1,-48.237602,-4.949963,31.558439,0.009831,-98.898712,-5.32151,80.969826,0.998036,1.859985,-4.833235,82.735222,0.996327,2.241306,-4.605564,-17.368031,0.998334,-98.153,-5.039542,-20.10326,0.997472,-98.902168,-5.326213,80.965919,1.87438,-4.83654,82.73661,2.24113,-4.606865,-17.361147,-98.162216,-5.031737,-20.107634,,,,,,,,,,,,,,,,,,
1672,6.53125,0.000227,-2.00E-05,-2.10E-05,-1,-48.252277,-3.697039,31.652067,0.011832,-98.916031,-4.060394,81.060799,0.99775,1.842514,-3.560255,82.831543,0.996915,2.229259,-3.360717,-17.271753,0.996015,-98.164856,-3.80679,-20.012327,0.997488,-98.912216,-4.066844,81.05822,1.841438,-3.555204,82.822792,2.222475,-3.356719,-17.261253,-98.159531,-3.800131,-20.00942,,,,,,,,,,,,,,,,,,
1673,6.535156,5.50E-05,-4.80E-05,-6.00E-06,-1,-48.23056,-4.808352,31.510942,0.013063,-98.891556,-5.187272,80.922363,0.996229,1.867089,-4.69065,82.687675,0.995037,2.248254,-4.456625,-17.415571,0.998883,-98.146019,-4.898859,-20.1507,0.996788,-98.90168,-5.190061,80.925461,1.886445,-4.69316,82.687363,2.246308,-4.462073,-17.408924,-98.150566,-4.890973,-20.160006,,,,,,,,,,,,,,,,,,
1674,6.539063,0.000108,-2.30E-05,-4.00E-05,-1,-48.242615,-4.349283,31.63143,0.010154,-98.906029,-4.726381,81.040398,0.998174,1.852501,-4.222887,82.810623,0.998093,2.23859,-3.99934,-17.292633,0.99535,-98.15551,-4.448523,-20.032667,0.99823,-98.902504,-4.733734,81.037857,1.855645,-4.222123,82.804672,2.226944,-3.991382,-17.280424,-98.150208,-4.446602,-20.034744,,,,,,,,,,,,,,,,,,
1675,6.542969,0.000103,-3.20E-05,-6.30E-05,-1,-48.234989,-3.962246,31.582657,0.010015,-98.897469,-4.342145,80.992561,0.997996,1.861066,-3.834022,82.760925,0.997132,2.245292,-3.609516,-17.342337,0.995992,-98.148834,-4.063302,-20.080515,0.998865,-98.897842,-4.344984,80.992439,1.867035,-3.838382,82.74987,2.238742,-3.602633,-17.327726,-98.147095,-4.062379,-20.083857,,,,,,,,,,,,,,,,,,
1676,6.546875,4.00E-05,-2.40E-05,-9.00E-06,-1,-48.230698,-5.027092,31.533276,0.012295,-98.894089,-5.407777,80.942238,0.997188,1.864478,-4.910724,82.712433,0.995549,2.250485,-4.673617,-17.390787,0.999015,-98.143661,-5.11625,-20.130779,0.995952,-98.899895,-5.409339,80.942207,1.882383,-4.915669,82.71669,2.250538,-4.676018,-17.386015,-98.153648,-5.110421,-20.139946,,,,,,,,,,,,,,,,,,
1677,6.550781,0.000222,-2.20E-05,-6.30E-05,-1,-48.246056,-3.769005,31.656742,0.013221,-98.909599,-4.137097,81.065659,0.998206,1.84891,-3.628541,82.836044,0.99636,2.235271,-3.427965,-17.267262,0.99513,-98.158813,-3.882415,-20.007473,0.997083,-98.909737,-4.140278,81.069572,1.850606,-3.625407,82.821739,2.227052,-3.422527,-17.252277,-98.150856,-3.877652,-20.009983,,,,,,,,,,,,,,,,,,
1678,6.554688,3.70E-05,-5.50E-05,3.00E-06,-1,-48.223888,-4.642129,31.516544,0.013469,-98.884155,-5.021839,80.928711,0.995766,1.874521,-4.527222,82.692535,0.995563,2.254203,-4.289629,-17.410715,0.999274,-98.140121,-4.729829,-20.14435,0.995928,-98.892029,-5.022799,80.935089,1.891268,-4.528321,82.696823,2.251305,-4.293773,-17.407862,-98.143936,-4.726856,-20.158159,,,,,,,,,,,,,,,,,,
1679,6.558594,0.000122,-2.80E-05,-1.50E-05,-1,-48.236515,-4.54003,31.611259,0.009246,-98.899429,-4.913179,81.020775,0.997772,1.859143,-4.414628,82.789917,0.997307,2.244197,-4.194013,-17.313347,0.997124,-98.149971,-4.6383,-20.052311,0.998551,-98.899727,-4.915947,81.019241,1.868488,-4.419774,82.785835,2.237091,-4.187646,-17.30245,-98.150589,-4.637702,-20.057489,,,,,,,,,,,,,,,,,,
1680,6.5625,0.000139,-3.90E-05,-2.50E-05,-1,-48.232754,-3.827348,31.601082,0.008301,-98.894562,-4.199881,81.011726,0.998168,1.864031,-3.699237,82.778633,0.997423,2.246864,-3.481935,-17.324648,0.997225,-98.147346,-3.928338,-20.061377,0.998882,-98.896202,-4.198902,81.015572,1.868906,-3.703426,82.767662,2.243972,-3.477308,-17.312273,-98.146606,-3.927527,-20.066439,,,,,,,,,,,,,,,,,,
1681,6.566406,1.00E-05,-2.50E-05,-2.40E-05,-1,-48.226074,-5.041314,31.517427,0.014069,-98.889351,-5.42639,80.926476,0.996889,1.869198,-4.926472,82.696487,0.994898,2.254997,-4.683483,-17.406725,0.998283,-98.139137,-5.128911,-20.14653,0.995861,-98.89399,-5.429018,80.924255,1.889234,-4.933228,82.700394,2.253295,-4.683416,-17.39823,-98.150993,-5.122657,-20.15601,,,,,,,,,,,,,,,,,,
1682,6.570313,0.000143,-2.50E-05,-6.00E-05,-1,-48.236153,-3.885988,31.651672,0.014277,-98.899406,-4.261693,81.060822,0.997765,1.85911,-3.75393,82.830696,0.996419,2.244886,-3.537412,-17.27257,0.99471,-98.149208,-3.990916,-20.012266,0.996829,-98.8974,-4.267527,81.058083,1.860006,-3.751634,82.818459,2.235058,-3.530414,-17.258558,-98.141617,-3.985498,-20.009441,,,,,,,,,,,,,,,,,,
1683,6.574219,2.60E-05,-4.30E-05,-1.10E-05,-1,-48.219799,-4.454294,31.526789,0.011526,-98.881233,-4.836517,80.937759,0.996896,1.877401,-4.339086,82.703964,0.995795,2.259437,-4.099296,-17.399271,0.99841,-98.134819,-4.542279,-20.13529,0.997373,-98.886284,-4.842678,80.941467,1.891218,-4.338647,82.699974,2.255504,-4.101424,-17.388521,-98.138405,-4.535111,-20.145939,,,,,,,,,,,,,,,,,,
1684,6.578125,0.000131,-3.80E-05,-7.00E-06,-1,-48.229675,-4.723301,31.586323,0.01035,-98.891617,-5.09478,80.996841,0.997285,1.866996,-4.597785,82.763992,0.996217,2.250068,-4.378944,-17.339285,0.998064,-98.14415,-4.821697,-20.076256,0.998084,-98.894218,-5.103189,80.994019,1.881761,-4.599158,82.763329,2.243765,-4.378935,-17.329639,-98.148483,-4.813755,-20.082891,,,,,,,,,,,,,,,,,,
1685,6.582031,0.000171,-3.00E-05,-2.40E-05,-1,-48.23032,-3.732181,31.620541,0.011777,-98.893074,-4.101375,81.030258,0.997664,1.865502,-3.600848,82.799026,0.996309,2.250221,-3.390075,-17.30426,0.995631,-98.143936,-3.836426,-20.042858,0.998618,-98.895782,-4.104441,81.031319,1.873573,-3.603935,82.785652,2.243428,-3.384686,-17.287767,-98.141312,-3.831204,-20.045589,,,,,,,,,,,,,,,,,,
1686,6.585938,-1.30E-05,-4.60E-05,9.00E-06,-1,-48.217648,-5.001391,31.503931,0.015526,-98.878815,-5.385472,80.915154,0.996674,1.879837,-4.89216,82.68084,0.994141,2.261337,-4.644564,-17.422379,0.997735,-98.132935,-5.083367,-20.157881,0.995925,-98.885696,-5.383604,80.91243,1.902386,-4.904806,82.681465,2.260774,-4.641724,-17.411739,-98.145325,-5.079391,-20.166349,,,,,,,,,,,,,,,,,,
1687,6.589844,0.000106,-3.00E-05,-4.30E-05,-1,-48.233547,-4.033659,31.650167,0.015077,-98.896278,-4.411244,81.059837,0.997204,1.862276,-3.907032,82.828674,0.996403,2.24698,-3.683232,-17.274595,0.993756,-98.147171,-4.133127,-20.013235,0.99756,-98.891785,-4.419619,81.055855,1.865216,-3.906817,82.816383,2.235257,-3.672875,-17.255177,-98.142937,-4.127961,-20.013098,,,,,,,,,,,,,,,,,,
1688,6.59375,-1.60E-05,-2.00E-05,-7.40E-05,-1,-48.218155,-4.260591,31.545374,0.013697,-98.881828,-4.653419,80.953957,0.996718,1.876663,-4.143373,82.724876,0.995223,2.263304,-3.895051,-17.378307,0.996295,-98.130745,-4.350521,-20.119022,0.998068,-98.884346,-4.657068,80.954262,1.890493,-4.150244,82.714722,2.258259,-3.888731,-17.359983,-98.136688,-4.345713,-20.12763,,,,,,,,,,,,,,,,,,
1689,6.597656,7.20E-05,-5.60E-05,4.90E-05,-1,-48.219967,-4.884372,31.558775,0.01118,-98.880188,-5.25603,80.971062,0.997677,1.878545,-4.770581,82.734657,0.996059,2.25807,-4.539872,-17.368599,0.998673,-98.136299,-4.971004,-20.102024,0.996412,-98.884468,-5.255719,80.971489,1.893052,-4.77669,82.735802,2.258909,-4.53935,-17.362509,-98.145752,-4.967086,-20.110464,,,,,,,,,,,,,,,,,,
1690,6.601563,0.000162,-3.20E-05,-2.40E-05,-1,-48.232613,-3.687472,31.641651,0.010906,-98.895187,-4.057623,81.051544,0.99815,1.86339,-3.557062,82.819962,0.997356,2.247758,-3.344419,-17.283323,0.995697,-98.146408,-3.790785,-20.021568,0.99789,-98.894547,-4.059798,81.053123,1.866785,-3.557126,82.809998,2.238792,-3.337689,-17.270452,-98.140823,-3.78861,-20.024874,,,,,,,,,,,,,,,,,,
1691,6.605469,1.00E-06,-3.10E-05,2.40E-05,-1,-48.210884,-4.908133,31.497076,0.01583,-98.873528,-5.28934,80.906792,0.996424,1.885086,-4.79906,82.675468,0.994835,2.269559,-4.554163,-17.427746,0.998088,-98.124664,-4.98997,-20.16621,0.994824,-98.880775,-5.288997,80.907486,1.90504,-4.805862,82.679512,2.272974,-4.558916,-17.422699,-98.138168,-4.983739,-20.176655,,,,,,,,,,,,,,,,,,
1692,6.609375,6.10E-05,-3.30E-05,-5.40E-05,-1,-48.226162,-4.218224,31.634119,0.011597,-98.888573,-4.601338,81.044052,0.998004,1.869958,-4.095207,82.812325,0.996596,2.254065,-3.862316,-17.290913,0.995469,-98.140091,-4.314035,-20.028997,0.998333,-98.890442,-4.605844,81.043007,1.876299,-4.097076,82.800629,2.245425,-3.856666,-17.276609,-98.135483,-4.309399,-20.029562,,,,,,,,,,,,,,,,,,
1693,6.613281,3.60E-05,-3.00E-05,-3.70E-05,-1,-48.217548,-4.072534,31.562328,0.012446,-98.880295,-4.456502,80.971924,0.997008,1.878258,-3.95377,82.74086,0.995649,2.262991,-3.71579,-17.36236,0.996569,-98.131149,-4.164072,-20.101101,0.998327,-98.883171,-4.458701,80.973778,1.890236,-3.960756,82.729591,2.259122,-3.71037,-17.345085,-98.135483,-4.160625,-20.109123,,,,,,,,,,,,,,,,,,
1694,6.617188,2.20E-05,-4.60E-05,7.00E-06,-1,-48.213425,-4.988034,31.541716,0.014218,-98.874619,-5.36893,80.952927,0.99681,1.884036,-4.875051,82.718643,0.995183,2.26558,-4.634361,-17.384588,0.998387,-98.1287,-5.073796,-20.120117,0.995402,-98.881042,-5.368084,80.952965,1.902526,-4.881824,82.723503,2.26768,-4.636811,-17.38118,-98.140465,-5.068742,-20.129671,,,,,,,,,,,,,,,,,,
1695,6.621094,0.00022,-2.90E-05,-1.40E-05,-1,-48.231407,-3.709284,31.654331,0.011267,-98.894272,-4.072676,81.063988,0.998065,1.864321,-3.573974,82.832909,0.996699,2.249248,-3.37293,-17.270397,0.995841,-98.144928,-3.817558,-20.009153,0.998128,-98.895401,-4.073354,81.062386,1.869207,-3.576607,82.821243,2.242388,-3.365938,-17.257185,-98.140816,-3.813377,-20.007708,,,,,,,,,,,,,,,,,,
1696,6.625,3.30E-05,-3.10E-05,2.10E-05,-1,-48.205833,-4.7632,31.502083,0.015738,-98.868469,-5.141574,80.911842,0.995968,1.890153,-4.650535,82.68045,0.994893,2.274595,-4.412033,-17.422777,0.998263,-98.119614,-4.84866,-20.161182,0.995139,-98.877098,-5.144176,80.914436,1.909823,-4.652987,82.683601,2.276646,-4.419521,-17.418142,-98.130264,-4.84023,-20.172426,,,,,,,,,,,,,,,,,,
1697,6.628906,0.00011,-2.10E-05,-5.00E-06,-1,-48.223156,-4.407634,31.622757,0.010875,-98.886818,-4.780946,81.031502,0.99743,1.871739,-4.284461,82.802177,0.996908,2.258293,-4.061462,-17.301086,0.996341,-98.135834,-4.503666,-20.041563,0.998447,-98.888962,-4.783219,81.03315,1.880693,-4.288831,82.792702,2.250949,-4.055628,-17.287128,-98.134407,-4.501866,-20.047565,,,,,,,,,,,,,,,,,,
1698,6.632813,9.60E-05,-2.10E-05,-8.00E-06,-1,-48.218662,-3.908206,31.584927,0.0098,-98.882263,-4.283238,80.993713,0.997882,1.876287,-3.786254,82.764282,0.996807,2.262726,-3.56033,-17.338957,0.996734,-98.131401,-4.003003,-20.079336,0.998778,-98.882416,-4.281674,80.994446,1.884269,-3.7954,82.75428,2.26072,-3.552386,-17.323956,-98.135757,-4.003869,-20.08493,,,,,,,,,,,,,,,,,,
1699,6.636719,-1.00E-05,-3.60E-05,3.90E-05,-1,-48.207027,-5.044719,31.524361,0.018367,-98.869217,-5.425473,80.934555,0.995731,1.889437,-4.938312,82.702278,0.9939,2.272964,-4.691206,-17.400932,0.997413,-98.121284,-5.123885,-20.138458,0.994588,-98.877983,-5.420932,80.938683,1.910724,-4.94965,82.700752,2.275366,-4.690611,-17.39118,-98.133934,-5.120899,-20.151644,,,,,,,,,,,,,,,,,,
1700,6.640625,0.000169,-2.20E-05,-2.70E-05,-1,-48.2257,-3.793762,31.656712,0.011201,-98.889198,-4.163526,81.065643,0.998335,1.869332,-3.662333,82.835968,0.997123,2.255585,-3.45109,-17.267313,0.995683,-98.138527,-3.8981,-20.007446,0.997657,-98.888596,-4.165916,81.068245,1.871328,-3.660924,82.824738,2.247281,-3.445265,-17.254267,-98.132507,-3.894487,-20.009979,,,,,,,,,,,,,,,,,,
