Format Version,1.22,Take Name,Section1 No2,Capture Frame Rate,256,Export Frame Rate,256,Capture Start Time,2019-12-12 06.12.38.256 ÂçàÂæ?Total Frames in Take,33131,Total Exported Frames,33131,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Glob,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
722,2.820313,0.000211,4.80E-05,-6.70E-05,-1,-48.259148,-6.572031,31.646591,0.063433,-98.92955,-6.941704,81.048462,0.985493,1.828704,-6.432321,82.832855,0.98314,2.228983,-6.229425,-17.270386,0.975689,-98.164719,-6.684677,-20.024553,0.992245,-98.918503,-6.972546,81.02932,1.878148,-6.460449,82.797844,2.17413,-6.174144,-17.179552,-98.173531,-6.678206,-20.056271,,,,,,,,,,,,,,,,,,
723,2.824219,0.000192,2.10E-05,-5.50E-05,-1,-48.23806,-6.59704,31.65498,0.0671,-98.905807,-6.9674,81.059563,0.984683,1.852546,-6.460423,82.838554,0.983164,2.247438,-6.253759,-17.264702,0.974122,-98.146423,-6.706576,-20.013489,0.990932,-98.893608,-6.996457,81.042091,1.901832,-6.49007,82.803566,2.186083,-6.1919,-17.171911,-98.15033,-6.706227,-20.048925,,,,,,,,,,,,,,,,,,
724,2.828125,0.000119,9.00E-06,-9.30E-05,-1,-48.219482,-5.891103,31.627924,0.0664,-98.886063,-6.27246,81.0336,0.984984,1.872294,-5.758183,82.810371,0.982753,2.264865,-5.536911,-17.29286,0.973598,-98.129021,-5.99686,-20.03941,0.992265,-98.878624,-6.299234,81.01474,1.923152,-5.790686,82.769295,2.204947,-5.475989,-17.19832,-98.130928,-5.99429,-20.068615,,,,,,,,,,,,,,,,,,
725,2.832031,0.000279,-2.00E-06,-6.50E-05,-1,-48.21376,-4.688682,31.617529,0.067619,-98.879242,-5.051363,81.024498,0.984719,1.879197,-4.542187,82.798782,0.982807,2.269488,-4.353,-17.304533,0.973033,-98.124489,-4.808178,-20.048634,0.991822,-98.867577,-5.081009,81.003357,1.929929,-4.574457,82.760475,2.207112,-4.289169,-17.208435,-98.128159,-4.806825,-20.080128,,,,,,,,,,,,,,,,,,
726,2.835938,0.00026,4.00E-06,-5.70E-05,-1,-48.213516,-3.491858,31.61582,0.067625,-98.879578,-3.855681,81.022186,0.98453,1.878854,-3.348178,82.797661,0.982163,2.270307,-3.155049,-17.305639,0.974114,-98.12365,-3.608523,-20.05092,0.991568,-98.869171,-3.881664,81.003716,1.930985,-3.383317,82.759361,2.21179,-3.091886,-17.2096,-98.13076,-3.608056,-20.084988,,,,,,,,,,,,,,,,,,
727,2.839844,0.000224,4.30E-05,-0.000106,-1,-48.22525,-2.700173,31.634108,0.067229,-98.895149,-3.072461,81.036461,0.985247,1.863081,-2.55518,82.819885,0.983913,2.26238,-2.354952,-17.283361,0.970277,-98.131317,-2.818099,-20.03656,0.993334,-98.879547,-3.10618,81.010887,1.908235,-2.585799,82.774704,2.196159,-2.287049,-17.181473,-98.131104,-2.815438,-20.061291,,,,,,,,,,,,,,,,,,
728,2.84375,0.000159,7.10E-05,-0.000161,-1,-48.239243,-2.603064,31.639458,0.068389,-98.91188,-2.987394,81.03891,0.984968,1.846187,-2.459183,82.828087,0.983411,2.251107,-2.245884,-17.275126,0.969475,-98.14238,-2.719796,-20.034037,0.993756,-98.893814,-3.020515,81.012199,1.890676,-2.492547,82.779015,2.186496,-2.174736,-17.16733,-98.145966,-2.717237,-20.058878,,,,,,,,,,,,,,,,,,
729,2.847656,0.000298,7.60E-05,-5.90E-05,-1,-48.257927,-3.207013,31.633541,0.068,-98.931091,-3.567285,81.032639,0.984582,1.827065,-3.059128,82.822586,0.983447,2.232939,-2.873719,-17.280684,0.973168,-98.160622,-3.32792,-20.040382,0.990803,-98.916183,-3.595552,81.014687,1.874668,-3.090128,82.787048,2.16906,-2.807813,-17.185751,-98.163734,-3.330515,-20.076395,,,,,,,,,,,,,,,,,,
730,2.851563,0.00025,7.90E-05,-1.00E-04,-1,-48.270668,-4.337871,31.617004,0.0656,-98.944115,-4.707073,81.015755,0.98513,1.814008,-4.190867,82.806366,0.983419,2.220463,-3.995709,-17.296869,0.974089,-98.173035,-4.457836,-20.057224,0.991762,-98.931381,-4.738281,80.995293,1.863067,-4.219499,82.771225,2.15978,-3.936065,-17.204393,-98.17762,-4.45468,-20.089212,,,,,,,,,,,,,,,,,,
731,2.855469,0.000172,6.90E-05,-0.000136,-1,-48.273712,-5.576398,31.620867,0.068674,-98.946121,-5.95695,81.020592,0.984438,1.811981,-5.433726,82.809242,0.981488,2.216406,-5.222975,-17.293974,0.972871,-98.177116,-5.691942,-20.05237,0.992529,-98.938972,-5.982995,81.000755,1.865939,-5.47075,82.764015,2.15756,-5.159043,-17.193726,-98.18251,-5.688959,-20.082172,,,,,,,,,,,,,,,,,,
732,2.859375,0.00025,2.40E-05,-5.30E-05,-1,-48.260593,-6.453429,31.640112,0.067823,-98.928635,-6.81784,81.044434,0.984512,1.829721,-6.311193,82.823967,0.982687,2.225198,-6.116042,-17.279312,0.973884,-98.168655,-6.568643,-20.028631,0.991094,-98.916771,-6.846933,81.027641,1.879601,-6.341487,82.786354,2.164882,-6.054419,-17.184029,-98.173988,-6.566825,-20.064308,,,,,,,,,,,,,,,,,,
733,2.863281,0.000215,2.60E-05,-3.80E-05,-1,-48.239975,-6.668071,31.654552,0.066195,-98.908257,-7.034389,81.058624,0.985049,1.850106,-6.530902,82.838646,0.983555,2.246045,-6.328804,-17.26462,0.973536,-98.147804,-6.778189,-20.014431,0.991665,-98.893234,-7.068742,81.036438,1.898461,-6.557701,82.804733,2.183473,-6.267785,-17.170719,-98.152946,-6.77394,-20.046883,,,,,,,,,,,,,,,,,,
734,2.867188,0.000151,7.00E-06,-6.40E-05,-1,-48.222378,-6.117181,31.633518,0.067413,-98.888786,-6.492491,81.039429,0.984726,1.869608,-5.983944,82.81575,0.98229,2.261791,-5.768995,-17.287497,0.973362,-98.132126,-6.223296,-20.033609,0.992209,-98.881615,-6.517988,81.02018,1.922045,-6.018993,82.773674,2.201883,-5.706192,-17.191465,-98.134712,-6.222286,-20.063383,,,,,,,,,,,,,,,,,,
735,2.871094,0.00025,-2.00E-06,-2.70E-05,-1,-48.207451,-5.010053,31.614725,0.071054,-98.872978,-5.371792,81.021652,0.983634,1.885492,-4.870276,82.796021,0.980808,2.275843,-4.675326,-17.307293,0.97346,-98.118156,-5.122817,-20.051464,0.991045,-98.865555,-5.397078,81.000168,1.944589,-4.909231,82.758957,2.213564,-4.609119,-17.209532,-98.125458,-5.122205,-20.085463,,,,,,,,,,,,,,,,,,
736,2.875,0.000247,-2.00E-06,-8.10E-05,-1,-48.211548,-3.764691,31.613943,0.069621,-98.876984,-4.132222,81.02092,0.983952,1.881443,-3.619859,82.795174,0.982177,2.271648,-3.424195,-17.308134,0.974063,-98.122314,-3.882488,-20.052187,0.990188,-98.866615,-4.15699,81.006462,1.933312,-3.65312,82.758461,2.210609,-3.360896,-17.213106,-98.126892,-3.884966,-20.091156,,,,,,,,,,,,,,,,,,
737,2.878906,0.000219,3.10E-05,-8.70E-05,-1,-48.219849,-2.828763,31.630848,0.069208,-98.888573,-3.199679,81.034424,0.984635,1.869716,-2.686203,82.81543,0.983829,2.266627,-2.484913,-17.287828,0.970787,-98.127159,-2.94426,-20.038628,0.99154,-98.87056,-3.23574,81.011765,1.915839,-2.713189,82.776566,2.197802,-2.418456,-17.188017,-98.12722,-2.942601,-20.070768,,,,,,,,,,,,,,,,,,
738,2.882813,0.000146,6.60E-05,-0.000135,-1,-48.232189,-2.557695,31.643208,0.069269,-98.904289,-2.940636,81.043228,0.984788,1.853824,-2.417801,82.831276,0.983351,2.257623,-2.201908,-17.271936,0.96979,-98.135918,-2.670437,-20.029724,0.992801,-98.887711,-2.9767,81.017601,1.900874,-2.447193,82.786942,2.189408,-2.13415,-17.167904,-98.136627,-2.666399,-20.057163,,,,,,,,,,,,,,,,,,
739,2.886719,0.00028,8.80E-05,-0.000116,-1,-48.252903,-2.997888,31.638912,0.068982,-98.927277,-3.3657,81.03672,0.98454,1.830783,-2.84626,82.829239,0.983505,2.23916,-2.657093,-17.274019,0.971723,-98.154274,-3.1225,-20.036276,0.99125,-98.910576,-3.398299,81.015968,1.877938,-2.875491,82.791306,2.172579,-2.590482,-17.175596,-98.156136,-3.122604,-20.070196,,,,,,,,,,,,,,,,,,
740,2.890625,0.000177,8.20E-05,-0.000145,-1,-48.26643,-4.045234,31.619333,0.066802,-98.940147,-4.426169,81.0177,0.985062,1.817901,-3.901156,82.809036,0.983,2.224986,-3.691426,-17.294172,0.972432,-98.168449,-4.162186,-20.055239,0.992705,-98.926918,-4.45459,80.997955,1.864994,-3.933959,82.764816,2.165151,-3.626919,-17.194052,-98.173302,-4.160275,-20.085478,,,,,,,,,,,,,,,,,,
741,2.894531,0.000183,7.70E-05,-5.90E-05,-1,-48.275208,-5.297474,31.617727,0.069084,-98.948448,-5.669043,81.016663,0.984285,1.809709,-5.161456,82.806885,0.98145,2.215732,-4.952996,-17.296333,0.973045,-98.177818,-5.406403,-20.056292,0.992135,-98.940224,-5.697526,80.994545,1.865437,-5.197124,82.766106,2.154792,-4.889307,-17.197573,-98.184334,-5.402299,-20.086546,,,,,,,,,,,,,,,,,,
742,2.898438,0.000222,4.10E-05,-2.00E-05,-1,-48.266373,-6.284667,31.640198,0.069506,-98.936089,-6.648441,81.042809,0.984178,1.822233,-6.148497,82.825737,0.982006,2.22107,-5.947931,-17.277523,0.972945,-98.172707,-6.3938,-20.030222,0.991365,-98.925888,-6.682775,81.021324,1.876399,-6.176944,82.788292,2.157342,-5.887849,-17.180508,-98.177574,-6.386659,-20.06278,,,,,,,,,,,,,,,,,,
743,2.902344,0.000161,2.50E-05,-1.80E-05,-1,-48.243961,-6.691755,31.655573,0.066187,-98.912132,-7.061384,81.059723,0.984896,1.846243,-6.562087,82.839546,0.982577,2.241951,-6.349222,-17.263685,0.97445,-98.151924,-6.794326,-20.013294,0.991889,-98.902405,-7.087603,81.040085,1.897889,-6.595868,82.80246,2.183436,-6.287419,-17.170059,-98.158234,-6.793004,-20.045256,,,,,,,,,,,,,,,,,,
744,2.90625,0.000206,3.00E-06,-3.00E-05,-1,-48.223591,-6.304842,31.644724,0.066983,-98.889549,-6.671281,81.05117,0.984782,1.868892,-6.169291,82.826462,0.981917,2.260134,-5.96546,-17.276815,0.973773,-98.13385,-6.413336,-20.021915,0.992545,-98.883011,-6.697855,81.03302,1.921488,-6.203684,82.782257,2.203245,-5.90546,-17.17964,-98.139053,-6.409248,-20.051748,,,,,,,,,,,,,,,,,,
745,2.910156,0.00021,-1.80E-05,-3.00E-05,-1,-48.207329,-5.314999,31.621721,0.066606,-98.871292,-5.681006,81.03022,0.984726,1.887232,-5.179117,82.80143,0.981742,2.274424,-4.976044,-17.301865,0.974734,-98.119667,-5.423829,-20.0429,0.992192,-98.864838,-5.704612,81.008072,1.943877,-5.217288,82.764755,2.216456,-4.913739,-17.208679,-98.12677,-5.422611,-20.072407,,,,,,,,,,,,,,,,,,
746,2.914063,0.000186,-2.00E-06,-0.000142,-1,-48.20676,-4.046152,31.614851,0.066116,-98.8722,-4.425908,81.021729,0.985232,1.886152,-3.901417,82.796158,0.983439,2.27645,-3.693515,-17.307121,0.972605,-98.117447,-4.163771,-20.051353,0.992607,-98.857452,-4.45522,80.999672,1.933012,-3.933467,82.755859,2.215134,-3.628371,-17.209063,-98.122299,-4.162681,-20.081161,,,,,,,,,,,,,,,,,,
747,2.917969,0.000262,1.30E-05,-6.10E-05,-1,-48.215015,-3.00195,31.626526,0.067661,-98.881996,-3.36599,81.031937,0.984786,1.876384,-2.857663,82.809311,0.983753,2.269722,-2.664924,-17.293985,0.972557,-98.124176,-3.119223,-20.041153,0.991243,-98.865707,-3.401018,81.010376,1.923906,-2.883504,82.774895,2.203594,-2.602198,-17.198715,-98.1269,-3.116011,-20.074284,,,,,,,,,,,,,,,,,,
748,2.921875,0.000144,5.40E-05,-0.00012,-1,-48.226868,-2.55712,31.644814,0.071712,-98.897842,-2.938818,81.045998,0.984127,1.860335,-2.418996,82.831726,0.982152,2.261836,-2.202573,-17.271492,0.969445,-98.13179,-2.668094,-20.02697,0.992564,-98.881073,-2.970945,81.022209,1.90931,-2.453846,82.783875,2.195333,-2.130254,-17.16209,-98.136559,-2.666407,-20.05759,,,,,,,,,,,,,,,,,,
749,2.925781,0.000191,7.30E-05,-9.80E-05,-1,-48.246548,-2.835837,31.641367,0.066472,-98.919434,-3.21068,81.040649,0.985199,1.838703,-2.695077,82.830185,0.983771,2.24404,-2.488091,-17.273031,0.972186,-98.14949,-2.949501,-20.032316,0.992372,-98.902382,-3.246568,81.016174,1.885711,-2.722366,82.792824,2.179579,-2.424667,-17.175766,-98.153816,-2.944829,-20.06193,,,,,,,,,,,,,,,,,,
750,2.929688,0.000235,8.00E-05,-8.40E-05,-1,-48.262585,-3.76096,31.627394,0.071247,-98.936172,-4.129966,81.025986,0.983655,1.821943,-3.617032,82.816902,0.982231,2.228696,-3.419003,-17.286331,0.973,-98.16481,-3.877841,-20.046984,0.989867,-98.924522,-4.15271,81.010498,1.87407,-3.65362,82.780128,2.163744,-3.349766,-17.189848,-98.167381,-3.884341,-20.086182,,,,,,,,,,,,,,,,,,
751,2.933594,0.000268,6.00E-05,-4.80E-05,-1,-48.271568,-4.994025,31.619247,0.065915,-98.943176,-5.356089,81.019936,0.984957,1.815055,-4.850423,82.806709,0.98291,2.217751,-4.658964,-17.296556,0.974568,-98.175903,-5.110624,-20.053097,0.99165,-98.934532,-5.38,81.00135,1.866364,-4.88448,82.770691,2.157895,-4.59624,-17.205082,-98.179756,-5.111279,-20.084564,,,,,,,,,,,,,,,,,,
752,2.9375,0.000189,4.80E-05,-5.80E-05,-1,-48.266777,-6.089713,31.636496,0.064959,-98.937248,-6.460607,81.038277,0.985286,1.821008,-5.953149,82.822838,0.983394,2.22142,-5.745903,-17.280399,0.974305,-98.172287,-6.199193,-20.034723,0.992056,-98.929092,-6.491165,81.02005,1.870465,-5.980204,82.78466,2.161577,-5.689118,-17.189556,-98.173607,-6.193904,-20.064236,,,,,,,,,,,,,,,,,,
753,2.941406,0.000188,3.00E-05,-2.30E-05,-1,-48.248222,-6.665616,31.655926,0.06836,-98.916939,-7.033076,81.05954,0.984406,1.841422,-6.532701,82.840446,0.982277,2.238229,-6.325228,-17.262802,0.973585,-98.155602,-6.771459,-20.013489,0.991372,-98.908058,-7.061795,81.040512,1.89436,-6.565029,82.802299,2.176459,-6.263315,-17.167795,-98.159416,-6.768906,-20.046307,,,,,,,,,,,,,,,,,,
754,2.945313,0.000212,-4.00E-06,-3.00E-05,-1,-48.227013,-6.462399,31.651638,0.06784,-98.892296,-6.82826,81.058777,0.984459,1.866184,-6.32633,82.832687,0.982256,2.256043,-6.12359,-17.270599,0.974169,-98.137978,-6.571417,-20.014317,0.991276,-98.883934,-6.857693,81.040611,1.919282,-6.356953,82.795425,2.195583,-6.064234,-17.176891,-98.14257,-6.567516,-20.047728,,,,,,,,,,,,,,,,,,
755,2.949219,0.00016,-7.00E-06,-6.50E-05,-1,-48.209782,-5.598508,31.626389,0.067815,-98.874763,-5.973021,81.033768,0.98467,1.883686,-5.464152,82.807182,0.981434,2.272978,-5.251109,-17.296087,0.973008,-98.121017,-5.70575,-20.039297,0.993072,-98.871422,-5.994602,81.013855,1.938753,-5.504502,82.760002,2.214671,-5.186652,-17.197252,-98.124207,-5.704245,-20.0655,,,,,,,,,,,,,,,,,,
756,2.953125,0.000217,3.00E-06,-0.000107,-1,-48.20425,-4.337634,31.617664,0.065663,-98.87014,-4.71074,81.024124,0.985054,1.888223,-4.193204,82.799393,0.98278,2.279416,-3.991602,-17.303896,0.974462,-98.114494,-4.45499,-20.048965,0.992041,-98.864983,-4.73671,81.007889,1.939209,-4.224483,82.758713,2.221143,-3.933949,-17.211988,-98.115715,-4.452296,-20.078779,,,,,,,,,,,,,,,,,,
757,2.957031,0.000297,1.50E-05,-5.70E-05,-1,-48.209164,-3.209604,31.621788,0.066927,-98.876328,-3.56979,81.027046,0.984777,1.882058,-3.062142,82.804741,0.98297,2.275754,-2.876396,-17.298569,0.973858,-98.118141,-3.330087,-20.046062,0.991468,-98.861618,-3.601867,81.006012,1.932129,-3.091206,82.770485,2.214546,-2.815058,-17.203672,-98.125748,-3.326377,-20.079964,,,,,,,,,,,,,,,,,,
758,2.960938,0.000151,4.80E-05,-0.000148,-1,-48.219322,-2.595146,31.641006,0.070148,-98.889671,-2.978985,81.042824,0.98453,1.868501,-2.453409,82.827301,0.982768,2.268754,-2.238461,-17.275923,0.969776,-98.124878,-2.709731,-20.030167,0.992777,-98.872513,-3.010718,81.017082,1.916549,-2.488261,82.782272,2.201695,-2.165712,-17.169359,-98.128708,-2.709365,-20.059053,,,,,,,,,,,,,,,,,,
759,2.964844,0.000163,8.10E-05,-0.000102,-1,-48.238415,-2.706864,31.643082,0.068877,-98.912086,-3.084783,81.041534,0.984794,1.846023,-2.56858,82.832703,0.983676,2.25294,-2.356071,-17.270502,0.970427,-98.140541,-2.818024,-20.031404,0.992225,-98.894081,-3.120406,81.018387,1.891283,-2.596402,82.790215,2.185552,-2.288979,-17.168201,-98.141953,-2.815569,-20.062017,,,,,,,,,,,,,,,,,,
760,2.96875,0.000265,6.80E-05,-3.80E-05,-1,-48.256363,-3.489044,31.632311,0.070831,-98.928749,-3.850402,81.032204,0.983603,1.829464,-3.346673,82.820557,0.982066,2.233718,-3.154689,-17.282698,0.974034,-98.159897,-3.604414,-20.040806,0.989466,-98.92012,-3.874246,81.021255,1.881475,-3.379174,82.783134,2.171599,-3.092081,-17.188272,-98.161964,-3.607903,-20.081966,,,,,,,,,,,,,,,,,,
761,2.972656,0.000284,6.60E-05,-7.60E-05,-1,-48.268719,-4.685365,31.619326,0.066982,-98.940956,-5.048739,81.019348,0.984628,1.817223,-4.537286,82.807449,0.982532,2.221227,-4.348989,-17.295815,0.974641,-98.172363,-4.806447,-20.053669,0.991218,-98.929253,-5.076161,80.998146,1.870402,-4.570421,82.775238,2.160483,-4.285831,-17.203505,-98.180153,-4.805622,-20.087589,,,,,,,,,,,,,,,,,,
762,2.976563,0.000163,7.00E-05,-8.80E-05,-1,-48.266712,-5.867066,31.630173,0.069755,-98.939331,-6.243653,81.029716,0.984134,1.818828,-5.730195,82.818718,0.981275,2.223607,-5.517599,-17.284498,0.972799,-98.169952,-5.976817,-20.043232,0.992037,-98.934502,-6.270826,81.009064,1.875596,-5.76604,82.775787,2.161718,-5.455069,-17.18627,-98.172989,-5.972929,-20.072571,,,,,,,,,,,,,,,,,,
763,2.980469,0.00017,4.00E-05,-1.70E-05,-1,-48.250546,-6.593955,31.650583,0.069572,-98.920204,-6.962539,81.053215,0.984002,1.838122,-6.463478,82.836075,0.981987,2.236843,-6.252459,-17.267153,0.973871,-98.156937,-6.697347,-20.019796,0.990568,-98.913841,-6.98831,81.037048,1.892692,-6.496607,82.798653,2.174094,-6.19016,-17.173737,-98.158676,-6.697372,-20.054659,,,,,,,,,,,,,,,,,,
764,2.984375,0.000202,2.00E-05,-2.40E-05,-1,-48.22562,-6.580769,31.656258,0.067967,-98.893272,-6.94695,81.060974,0.984433,1.86513,-6.446271,82.839699,0.982235,2.259776,-6.241647,-17.263565,0.974094,-98.134117,-6.688209,-20.012074,0.991272,-98.88266,-6.976185,81.041718,1.918015,-6.478054,82.803406,2.199418,-6.180761,-17.168779,-98.14077,-6.684995,-20.046337,,,,,,,,,,,,,,,,,,
765,2.988281,0.000116,0,-8.90E-05,-1,-48.209934,-5.851282,31.633381,0.066138,-98.875641,-6.232512,81.03997,0.984931,1.882758,-5.71907,82.814934,0.982077,2.273537,-5.497217,-17.288313,0.974353,-98.120392,-5.956328,-20.033058,0.992502,-98.870277,-6.257318,81.020409,1.936809,-5.754339,82.773972,2.215912,-5.436907,-17.194504,-98.125122,-5.953033,-20.061476,,,,,,,,,,,,,,,,,,
766,2.992188,0.000238,4.00E-06,-5.80E-05,-1,-48.202106,-4.637323,31.620842,0.066463,-98.868187,-5.003473,81.027168,0.98473,1.890235,-4.495724,82.802711,0.982576,2.281737,-4.298211,-17.300579,0.974954,-98.112213,-4.751886,-20.045929,0.991277,-98.860092,-5.029807,81.010071,1.942511,-4.527438,82.766853,2.222929,-4.239356,-17.209328,-98.116959,-4.750083,-20.079426,,,,,,,,,,,,,,,,,,
767,2.996094,0.000265,2.00E-06,-4.70E-05,-1,-48.202366,-3.449145,31.622715,0.070886,-98.868248,-3.811384,81.029266,0.983526,1.890186,-3.305876,82.804375,0.981495,2.281286,-3.113911,-17.298933,0.974378,-98.112686,-3.565408,-20.043846,0.989716,-98.859116,-3.83307,81.015495,1.944844,-3.342806,82.7686,2.220299,-3.048411,-17.203751,-98.118874,-3.569743,-20.084551,,,,,,,,,,,,,,,,,,
768,3,0.00017,4.90E-05,-0.000109,-1,-48.213001,-2.683997,31.63625,0.069074,-98.883507,-3.062035,81.037933,0.984665,1.874689,-2.544252,82.822662,0.983093,2.27524,-2.33308,-17.280556,0.970832,-98.118423,-2.796621,-20.035055,0.992335,-98.86615,-3.092759,81.014076,1.922123,-2.57782,82.780495,2.209545,-2.262132,-17.177525,-98.122673,-2.797414,-20.065855,,,,,,,,,,,,,,,,,,
769,3.003906,0.000153,6.80E-05,-0.000111,-1,-48.228325,-2.612842,31.64588,0.073103,-98.900642,-2.992688,81.0457,0.983707,1.857489,-2.474701,82.834137,0.981935,2.261706,-2.260134,-17.269064,0.969509,-98.131851,-2.723845,-20.027262,0.991747,-98.884178,-3.023387,81.022705,1.908005,-2.510529,82.788445,2.193174,-2.185955,-17.160757,-98.136047,-2.724647,-20.060358,,,,,,,,,,,,,,,,,,
770,3.007813,0.00027,7.10E-05,-3.70E-05,-1,-48.24651,-3.242244,31.635757,0.071206,-98.91922,-3.603043,81.035316,0.983623,1.838982,-3.099489,82.824333,0.982012,2.243902,-2.908442,-17.278921,0.973247,-98.149704,-3.358001,-20.037695,0.989911,-98.905815,-3.630307,81.016838,1.892456,-3.133548,82.790771,2.178902,-2.840696,-17.18222,-98.155869,-3.360654,-20.077021,,,,,,,,,,,,,,,,,,
771,3.011719,0.000219,7.20E-05,-8.70E-05,-1,-48.264641,-4.382133,31.622593,0.069196,-98.937454,-4.753082,81.02198,0.98438,1.820698,-4.239589,82.81131,0.982324,2.225865,-4.03825,-17.291918,0.972296,-98.167679,-4.497612,-20.051003,0.991804,-98.924644,-4.782627,81.003441,1.870542,-4.271814,82.768211,2.164213,-3.973642,-17.191031,-98.173004,-4.495273,-20.084326,,,,,,,,,,,,,,,,,,
772,3.015625,0.000137,6.70E-05,-0.000104,-1,-48.264084,-5.617325,31.627522,0.067919,-98.936348,-5.99801,81.027374,0.984673,1.821794,-5.481455,82.815727,0.981619,2.225891,-5.263792,-17.287458,0.972792,-98.167656,-5.726046,-20.045559,0.992996,-98.93,-6.023925,81.005844,1.876134,-5.518532,82.770401,2.166569,-5.200027,-17.187927,-98.172569,-5.72207,-20.072531,,,,,,,,,,,,,,,,,,
773,3.019531,0.000217,3.90E-05,-9.00E-06,-1,-48.249611,-6.470429,31.647947,0.067167,-98.919212,-6.833549,81.050682,0.984664,1.839131,-6.33589,82.833359,0.98295,2.237722,-6.134347,-17.269897,0.974123,-98.156082,-6.57793,-20.022348,0.991096,-98.908463,-6.860969,81.034218,1.888906,-6.366377,82.796219,2.177292,-6.073253,-17.17668,-98.159576,-6.577237,-20.057205,,,,,,,,,,,,,,,,,,
774,3.023438,0.000181,2.00E-05,-1.70E-05,-1,-48.226772,-6.658582,31.658396,0.066803,-98.894417,-7.02607,81.063095,0.98468,1.863968,-6.526915,82.84185,0.982143,2.258625,-6.318169,-17.261404,0.974655,-98.135277,-6.763173,-20.009947,0.991719,-98.885414,-7.055749,81.04361,1.917203,-6.558025,82.805046,2.200568,-6.259573,-17.167471,-98.142906,-6.757569,-20.042721,,,,,,,,,,,,,,,,,,
775,3.027344,0.000165,1.60E-05,-4.80E-05,-1,-48.211903,-6.075699,31.637863,0.067497,-98.879189,-6.447953,81.042885,0.984837,1.879185,-5.942566,82.820984,0.982654,2.273139,-5.730548,-17.282274,0.972562,-98.12075,-6.181729,-20.03014,0.992449,-98.870178,-6.479931,81.022285,1.930004,-5.972302,82.778053,2.21126,-5.6702,-17.184931,-98.122505,-6.176058,-20.058716,,,,,,,,,,,,,,,,,,
776,3.03125,0.00023,-1.40E-05,-1.30E-05,-1,-48.200775,-4.947895,31.624399,0.068699,-98.86515,-5.31019,81.032494,0.983996,1.893375,-4.811702,82.80452,0.981524,2.281386,-4.612628,-17.298788,0.975385,-98.112701,-5.05706,-20.040628,0.990396,-98.857002,-5.334911,81.014076,1.950807,-4.847395,82.772789,2.22161,-4.550671,-17.207439,-98.121155,-5.056575,-20.0774,,,,,,,,,,,,,,,,,,
777,3.035156,0.000242,1.10E-05,-5.30E-05,-1,-48.197323,-3.713795,31.619583,0.069534,-98.864075,-4.078969,81.02523,0.984112,1.894332,-3.572388,82.802132,0.981791,2.287179,-3.375652,-17.301165,0.973277,-98.106743,-3.828172,-20.047859,0.991287,-98.853302,-4.102692,81.006485,1.947414,-3.61011,82.762749,2.226291,-3.308051,-17.202564,-98.113586,-3.830476,-20.082773,,,,,,,,,,,,,,,,,,
778,3.039063,0.000204,4.30E-05,-0.000102,-1,-48.205647,-2.803571,31.634346,0.068353,-98.875549,-3.177397,81.036705,0.984738,1.882695,-2.66107,82.820129,0.983314,2.281975,-2.456829,-17.283119,0.971657,-98.111717,-2.918987,-20.036325,0.991938,-98.860153,-3.212429,81.015327,1.929976,-2.688305,82.779503,2.217023,-2.393626,-17.183498,-98.114319,-2.915131,-20.067886,,,,,,,,,,,,,,,,,,
779,3.042969,0.000128,7.00E-05,-8.70E-05,-1,-48.220757,-2.561317,31.646072,0.072782,-98.893311,-2.941263,81.045654,0.983863,1.864843,-2.428128,82.834557,0.981598,2.269499,-2.208525,-17.268631,0.969157,-98.124062,-2.667353,-20.027279,0.9926,-98.878944,-2.969128,81.022774,1.91526,-2.467316,82.78389,2.20303,-2.133732,-17.157661,-98.128418,-2.667801,-20.057695,,,,,,,,,,,,,,,,,,
780,3.046875,0.000288,8.40E-05,-5.70E-05,-1,-48.240307,-3.028535,31.641718,0.06657,-98.91433,-3.389503,81.039932,0.984987,1.843799,-2.881934,82.831635,0.983403,2.251413,-2.694554,-17.27162,0.973257,-98.142105,-3.14815,-20.03307,0.991783,-98.900467,-3.423959,81.018982,1.892193,-2.908238,82.795258,2.188915,-2.634617,-17.17667,-98.146324,-3.142515,-20.064878,,,,,,,,,,,,,,,,,,
