Format Version,1.22,Take Name,Section1 No1,Capture Frame Rate,256,Export Frame Rate,256,Capture Start Time,2019-12-12 06.16.58.606 ÂçàÂæ?Total Frames in Take,33104,Total Exported Frames,33104,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Glob,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
869,3.394531,0.000163,3.80E-05,-0.000101,-1,-48.199478,-0.955241,31.617287,0.074928,-98.868919,-1.333079,81.020073,0.983424,1.889333,-0.817003,82.80262,0.9814,2.287697,-0.604527,-17.30061,0.968006,-98.106026,-1.066355,-20.052929,0.992242,-98.848846,-1.368617,80.989395,1.942735,-0.85485,82.758202,2.215652,-0.526222,-17.187407,-98.11306,-1.065082,-20.08386,,,,,,,,,,,,,,,,,,
870,3.398438,0.000257,4.30E-05,-0.000117,-1,-48.200695,-1.369409,31.619459,0.070476,-98.870537,-1.739559,81.021896,0.984299,1.887686,-1.219977,82.805183,0.982579,2.286874,-1.026299,-17.298092,0.970548,-98.106804,-1.491803,-20.051155,0.992099,-98.850899,-1.780104,80.995384,1.937183,-1.247872,82.764862,2.220376,-0.960634,-17.193066,-98.114052,-1.484673,-20.083609,,,,,,,,,,,,,,,,,,
871,3.402344,0.000266,3.60E-05,-2.60E-05,-1,-48.20005,-1.855833,31.622946,0.075908,-98.869263,-2.215938,81.026093,0.982392,1.889072,-1.714612,82.807976,0.979335,2.286904,-1.522724,-17.295313,0.972376,-98.106895,-1.970056,-20.046968,0.989989,-98.863533,-2.242195,81.006226,1.952834,-1.754964,82.768593,2.221523,-1.455302,-17.192875,-98.114189,-1.968625,-20.084814,,,,,,,,,,,,,,,,,,
872,3.40625,0.000178,4.00E-05,-0.000151,-1,-48.208302,-2.386227,31.621605,0.076869,-98.877869,-2.767651,81.024239,0.982457,1.880325,-2.241491,82.807098,0.979871,2.279002,-2.031932,-17.296143,0.970327,-98.11467,-2.503836,-20.048771,0.990476,-98.866127,-2.797687,81.001656,1.939972,-2.279927,82.76461,2.210579,-1.960034,-17.187616,-98.121925,-2.502409,-20.086134,,,,,,,,,,,,,,,,,,
873,3.410156,0.00026,4.30E-05,-9.10E-05,-1,-48.218063,-2.929755,31.623953,0.072082,-98.887978,-3.29703,81.026337,0.98353,1.870275,-2.782552,82.809731,0.981598,2.269573,-2.589507,-17.293543,0.972296,-98.12413,-3.049931,-20.046711,0.990494,-98.876778,-3.330223,81.003616,1.927057,-2.814056,82.77491,2.201964,-2.524551,-17.195581,-98.128265,-3.046389,-20.081627,,,,,,,,,,,,,,,,,,
874,3.414063,0.000278,4.30E-05,-6.20E-05,-1,-48.222328,-3.530543,31.622648,0.075709,-98.892288,-3.893061,81.025032,0.982475,1.866002,-3.384542,82.808434,0.979996,2.265345,-3.195023,-17.294846,0.972214,-98.128387,-3.649545,-20.048023,0.989606,-98.883316,-3.922655,81.000778,1.930208,-3.42285,82.775894,2.195654,-3.125937,-17.195265,-98.134888,-3.648519,-20.085382,,,,,,,,,,,,,,,,,,
875,3.417969,0.000174,3.50E-05,-0.000135,-1,-48.224213,-4.143442,31.626913,0.075371,-98.893295,-4.523633,81.030052,0.982759,1.864936,-4.000761,82.811905,0.979746,2.262607,-3.790377,-17.291342,0.971148,-98.131096,-4.258997,-20.042963,0.990977,-98.884178,-4.555256,81.007584,1.925716,-4.037821,82.768776,2.197023,-3.723284,-17.184832,-98.138809,-4.253844,-20.078171,,,,,,,,,,,,,,,,,,
876,3.421875,0.000285,5.30E-05,-4.30E-05,-1,-48.224529,-4.750785,31.636105,0.073411,-98.895424,-5.110666,81.037544,0.982826,1.862846,-4.60584,82.822823,0.979983,2.264075,-4.417888,-17.280445,0.974117,-98.129623,-4.868746,-20.035505,0.989663,-98.887733,-5.138848,81.020195,1.924156,-4.641203,82.787491,2.202537,-4.355783,-17.182394,-98.139496,-4.865431,-20.076132,,,,,,,,,,,,,,,,,,
877,3.425781,0.000202,3.50E-05,-5.90E-05,-1,-48.222458,-5.374081,31.637411,0.074358,-98.891632,-5.743842,81.040535,0.982787,1.866668,-5.236083,82.822441,0.979899,2.264459,-5.031392,-17.280809,0.972723,-98.129318,-5.485008,-20.032499,0.990232,-98.884438,-5.774854,81.018265,1.929571,-5.271728,82.786026,2.199092,-4.967838,-17.180696,-98.136711,-5.479942,-20.069088,,,,,,,,,,,,,,,,,,
878,3.429688,0.000144,2.80E-05,-9.20E-05,-1,-48.217838,-5.962043,31.634956,0.072785,-98.886292,-6.340835,81.038742,0.983271,1.872003,-5.826653,82.819283,0.98073,2.268359,-5.610391,-17.283951,0.972619,-98.125427,-6.070293,-20.034258,0.990595,-98.880409,-6.368754,81.019989,1.930878,-5.862591,82.778938,2.203863,-5.546306,-17.185076,-98.128525,-6.068246,-20.069256,,,,,,,,,,,,,,,,,,
879,3.433594,0.000205,7.00E-06,-5.50E-05,-1,-48.21188,-6.538757,31.634558,0.070528,-98.878281,-6.907738,81.040535,0.983743,1.880128,-6.400902,82.816765,0.98168,2.272285,-6.196843,-17.286512,0.973711,-98.121658,-6.649545,-20.032543,0.990337,-98.866821,-6.944123,81.019279,1.936449,-6.42837,82.784233,2.208338,-6.138327,-17.191372,-98.128654,-6.642373,-20.069506,,,,,,,,,,,,,,,,,,
880,3.4375,0.000134,-7.00E-06,-6.90E-05,-1,-48.203815,-7.103084,31.641663,0.070191,-98.868752,-7.4806,81.049072,0.983673,1.889698,-6.971043,82.822411,0.979549,2.278894,-6.752708,-17.280844,0.974721,-98.115097,-7.207983,-20.023987,0.991866,-98.866089,-7.506481,81.028458,1.952638,-7.010077,82.781631,2.223382,-6.693582,-17.182339,-98.127014,-7.200473,-20.056412,,,,,,,,,,,,,,,,,,
881,3.441406,0.000102,-2.40E-05,-5.00E-05,-1,-48.196487,-7.625308,31.643469,0.073963,-98.859848,-8.003943,81.052483,0.982811,1.898669,-7.498417,82.822617,0.979237,2.284665,-7.273836,-17.280638,0.973266,-98.109436,-7.725034,-20.020582,0.990723,-98.854797,-8.03272,81.030106,1.963735,-7.537548,82.78418,2.222571,-7.210018,-17.179867,-98.119392,-7.719271,-20.056108,,,,,,,,,,,,,,,,,,
882,3.445313,0.000182,-4.10E-05,4.00E-06,-1,-48.202423,-8.101173,31.644375,0.073393,-98.864082,-8.466445,81.055222,0.983175,1.894549,-7.971535,82.821739,0.980182,2.277046,-7.76297,-17.281559,0.972101,-98.117195,-8.203745,-20.017902,0.991148,-98.853897,-8.503736,81.029564,1.955694,-8.004137,82.783943,2.211982,-7.700573,-17.178959,-98.126778,-8.193811,-20.051884,,,,,,,,,,,,,,,,,,
883,3.449219,0.00013,-3.50E-05,-1.00E-06,-1,-48.208973,-8.543174,31.646502,0.070802,-98.871246,-8.914227,81.056686,0.983611,1.887362,-8.418377,82.824501,0.979839,2.271097,-8.199242,-17.278769,0.97403,-98.1231,-8.640851,-20.016405,0.991719,-98.867577,-8.942114,81.032761,1.95095,-8.457153,82.786522,2.211399,-8.13785,-17.180897,-98.13311,-8.633875,-20.047546,,,,,,,,,,,,,,,,,,
884,3.453125,7.00E-05,-4.90E-05,-3.60E-05,-1,-48.217648,-8.923573,31.651012,0.074238,-98.878517,-9.304021,81.062553,0.982797,1.880098,-8.801358,82.827644,0.978325,2.261046,-8.570315,-17.27562,0.972878,-98.133209,-9.018598,-20.010515,0.991762,-98.875877,-9.333482,81.039124,1.946994,-8.842207,82.783714,2.201754,-8.508234,-17.17045,-98.14566,-9.008514,-20.043013,,,,,,,,,,,,,,,,,,
885,3.457031,7.00E-05,-3.10E-05,-6.10E-05,-1,-48.220085,-9.246711,31.655346,0.077788,-98.882721,-9.629711,81.065063,0.982237,1.87581,-9.122102,82.833771,0.978102,2.260342,-8.89091,-17.269478,0.970046,-98.133789,-9.34412,-20.007978,0.991828,-98.876198,-9.664083,81.036003,1.943394,-9.163482,82.788132,2.193685,-8.821869,-17.15749,-98.144615,-9.333899,-20.039267,,,,,,,,,,,,,,,,,,
886,3.460938,0.000119,-3.00E-05,-4.60E-05,-1,-48.229298,-9.5012,31.659994,0.078176,-98.892006,-9.877831,81.069695,0.982024,1.866546,-9.372995,82.83847,0.978856,2.251204,-9.151717,-17.264799,0.970625,-98.142937,-9.602258,-20.003382,0.990319,-98.885025,-9.909492,81.046562,1.931168,-9.412027,82.796051,2.18257,-9.082162,-17.156773,-98.150307,-9.59717,-20.039906,,,,,,,,,,,,,,,,,,
887,3.464844,0.000149,-1.90E-05,-2.10E-05,-1,-48.237442,-9.6926,31.659763,0.073614,-98.901276,-10.06374,81.068359,0.983125,1.857262,-9.563879,82.83934,0.980624,2.244163,-9.348571,-17.263927,0.972022,-98.14994,-9.794212,-20.004719,0.990615,-98.89093,-10.102141,81.044022,1.917202,-9.593873,82.8032,2.176901,-9.286543,-17.163,-98.157021,-9.784684,-20.039713,,,,,,,,,,,,,,,,,,
888,3.46875,0.00017,-1.80E-05,-6.00E-06,-1,-48.237621,-9.817154,31.660952,0.074441,-98.901588,-10.184688,81.069427,0.98279,1.856949,-9.687744,82.840668,0.979853,2.244126,-9.476704,-17.262611,0.972565,-98.149986,-9.919481,-20.00367,0.990351,-98.894821,-10.217207,81.047752,1.919306,-9.722536,82.802734,2.179028,-9.413791,-17.161627,-98.157303,-9.912846,-20.040056,,,,,,,,,,,,,,,,,,
889,3.472656,0.000159,-1.60E-05,-1.30E-05,-1,-48.233833,-9.861999,31.661369,0.072011,-98.897957,-10.231271,81.069679,0.983667,1.860581,-9.732971,82.841248,0.981254,2.248071,-9.519822,-17.26203,0.971603,-98.146027,-9.96393,-20.003408,0.991465,-98.884613,-10.270341,81.041641,1.91806,-9.763396,82.805321,2.180858,-9.455618,-17.1602,-98.15403,-9.954947,-20.035698,,,,,,,,,,,,,,,,,,
890,3.476563,0.000161,-3.70E-05,-2.00E-06,-1,-48.22937,-9.835799,31.666794,0.071892,-98.891418,-10.203805,81.07724,0.983503,1.867205,-9.707636,82.844559,0.980877,2.250478,-9.494884,-17.258738,0.972776,-98.143745,-9.936872,-19.995876,0.990952,-98.882446,-10.238013,81.052414,1.927175,-9.74059,82.809624,2.184834,-9.431593,-17.160559,-98.150688,-9.929746,-20.029131,,,,,,,,,,,,,,,,,,
891,3.480469,0.000182,-3.80E-05,1.60E-05,-1,-48.225845,-9.735927,31.666849,0.074034,-98.887817,-10.100023,81.0774,0.983023,1.870822,-9.607541,82.844513,0.980758,2.253927,-9.398894,-17.258785,0.971885,-98.140312,-9.83725,-19.995728,0.9903,-98.874847,-10.137217,81.052666,1.929928,-9.638974,82.809944,2.186016,-9.333767,-17.157181,-98.148483,-9.830324,-20.032726,,,,,,,,,,,,,,,,,,
892,3.484375,0.000145,-5.80E-05,-1.60E-05,-1,-48.225437,-9.55609,31.664286,0.077746,-98.885391,-9.927077,81.076843,0.982244,1.873281,-9.428254,82.839951,0.979451,2.252344,-9.212214,-17.263353,0.970082,-98.141975,-9.656816,-19.996292,0.990478,-98.875778,-9.961673,81.055252,1.933906,-9.463762,82.794907,2.184188,-9.144129,-17.153622,-98.1483,-9.650385,-20.03364,,,,,,,,,,,,,,,,,,
893,3.488281,8.60E-05,-5.30E-05,-3.20E-05,-1,-48.222691,-9.316784,31.660795,0.080347,-98.883163,-9.695183,81.072769,0.98151,1.875479,-9.193349,82.836998,0.97847,2.2556,-8.96556,-17.266262,0.96988,-98.138672,-9.413047,-20.000324,0.989793,-98.873405,-9.733856,81.046379,1.942374,-9.228754,82.797577,2.183611,-8.897158,-17.156242,-98.147453,-9.403487,-20.038574,,,,,,,,,,,,,,,,,,
894,3.492188,5.90E-05,-3.80E-05,-7.00E-05,-1,-48.225323,-9.008329,31.665907,0.075965,-98.88726,-9.393266,81.07634,0.982633,1.871295,-8.883814,82.843628,0.978521,2.254412,-8.650607,-17.259617,0.970859,-98.139748,-9.105632,-19.996725,0.992023,-98.877647,-9.429153,81.050446,1.93475,-8.922053,82.796722,2.192707,-8.585461,-17.147068,-98.153992,-9.093774,-20.030535,,,,,,,,,,,,,,,,,,
895,3.496094,0.000153,-1.30E-05,-1.00E-05,-1,-48.229656,-8.635112,31.665377,0.073702,-98.894089,-9.004778,81.073357,0.982972,1.864437,-8.507059,82.845566,0.979038,2.252553,-8.292547,-17.257706,0.97278,-98.141533,-8.736065,-19.999708,0.991508,-98.88961,-9.037574,81.04908,1.929643,-8.54401,82.80452,2.191088,-8.231548,-17.154566,-98.152191,-8.725508,-20.032331,,,,,,,,,,,,,,,,,,
896,3.5,0.00016,-3.30E-05,8.00E-06,-1,-48.231544,-8.197412,31.659138,0.073358,-98.893997,-8.564478,81.069168,0.983036,1.864612,-8.070369,82.837303,0.980055,2.248704,-7.857433,-17.265984,0.972992,-98.1455,-8.297369,-20.003933,0.990558,-98.887413,-8.597224,81.047249,1.926707,-8.104634,82.800102,2.184551,-7.795836,-17.166519,-98.15313,-8.289885,-20.039371,,,,,,,,,,,,,,,,,,
897,3.503906,0.000123,1.00E-06,-4.10E-05,-1,-48.230236,-7.707033,31.653713,0.071739,-98.896019,-8.082711,81.060265,0.983704,1.862429,-7.578899,82.835304,0.981146,2.253316,-7.358496,-17.267942,0.971883,-98.140663,-7.808025,-20.01277,0.991527,-98.887772,-8.11797,81.037827,1.919422,-7.609591,82.793884,2.18835,-7.296948,-17.167072,-98.144562,-7.799934,-20.044395,,,,,,,,,,,,,,,,,,
898,3.507813,1.00E-04,-9.00E-06,-8.10E-05,-1,-48.22892,-7.18355,31.656378,0.073671,-98.893684,-7.565619,81.063911,0.983042,1.864746,-7.053802,82.836967,0.979048,2.253626,-6.82866,-17.26627,0.97243,-98.140358,-7.28612,-20.009119,0.991807,-98.890854,-7.595309,81.04055,1.929721,-7.09316,82.792831,2.192235,-6.766119,-17.162601,-98.148849,-7.277717,-20.040154,,,,,,,,,,,,,,,,,,
899,3.511719,0.000199,2.00E-06,-1.60E-05,-1,-48.221428,-6.624527,31.650442,0.07162,-98.887321,-6.99022,81.056946,0.983403,1.871135,-6.491136,82.832115,0.980637,2.262239,-6.285894,-17.27116,0.973835,-98.13176,-6.730861,-20.016127,0.990505,-98.880531,-7.020449,81.039299,1.929574,-6.523706,82.794006,2.201224,-6.226054,-17.173456,-98.139259,-6.725148,-20.053131,,,,,,,,,,,,,,,,,,
900,3.515625,0.000167,1.30E-05,-7.40E-05,-1,-48.218681,-6.019552,31.647463,0.073591,-98.885628,-6.394264,81.052834,0.983065,1.872744,-5.883622,82.830238,0.980635,2.26602,-5.671951,-17.273016,0.972422,-98.127853,-6.128373,-20.020206,0.990287,-98.877586,-6.428259,81.029205,1.934279,-5.916351,82.795525,2.198082,-5.608739,-17.174959,-98.132515,-6.122639,-20.054995,,,,,,,,,,,,,,,,,,
901,3.519531,0.000221,2.00E-05,-6.90E-05,-1,-48.217144,-5.416204,31.645845,0.077645,-98.884789,-5.784996,81.050545,0.982194,1.873568,-5.275257,82.829315,0.979631,2.268247,-5.074468,-17.273954,0.97054,-98.125603,-5.530095,-20.022518,0.98999,-98.875664,-5.816218,81.029556,1.934986,-5.312312,82.787109,2.199164,-5.005169,-17.167097,-98.130585,-5.527617,-20.060656,,,,,,,,,,,,,,,,,,
902,3.523438,0.00025,6.00E-06,-6.00E-05,-1,-48.216988,-4.770937,31.642746,0.074322,-98.883224,-5.136025,81.04892,0.982809,1.875188,-4.628023,82.824776,0.980445,2.267007,-4.432874,-17.278519,0.972664,-98.12693,-4.886826,-20.024181,0.98976,-98.875359,-5.169028,81.029228,1.935626,-4.659926,82.788681,2.200403,-4.370455,-17.179579,-98.132118,-4.881577,-20.062305,,,,,,,,,,,,,,,,,,
903,3.527344,0.000192,5.30E-05,-0.000145,-1,-48.219429,-4.151987,31.635406,0.073781,-98.890228,-4.531373,81.036789,0.98297,1.86792,-4.006421,82.822144,0.980132,2.269104,-3.799713,-17.281082,0.972673,-98.124504,-4.270442,-20.036221,0.990445,-98.884743,-4.554836,81.021812,1.926324,-4.045223,82.778,2.207452,-3.734051,-17.178934,-98.129639,-4.270635,-20.073973,,,,,,,,,,,,,,,,,,
904,3.53125,0.000239,2.10E-05,-7.10E-05,-1,-48.222576,-3.529671,31.634319,0.074007,-98.89032,-3.896968,81.03894,0.982917,1.868036,-3.386773,82.817879,0.98053,2.262909,-3.189414,-17.285395,0.972547,-98.130943,-3.645529,-20.034142,0.989999,-98.877129,-3.927266,81.019012,1.925672,-3.422008,82.781021,2.198823,-3.122757,-17.182781,-98.141113,-3.643623,-20.07472,,,,,,,,,,,,,,,,,,
905,3.535156,0.000256,4.60E-05,-8.60E-05,-1,-48.231663,-2.91491,31.629293,0.072261,-98.901886,-3.282059,81.031364,0.983602,1.856357,-2.768729,82.815376,0.982067,2.256289,-2.574789,-17.287884,0.971567,-98.137405,-3.034062,-20.041677,0.990504,-98.888603,-3.315972,81.011292,1.909079,-2.7985,82.776802,2.188735,-2.509521,-17.187519,-98.14003,-3.031766,-20.078041,,,,,,,,,,,,,,,,,,
906,3.539063,0.000212,7.70E-05,-0.000175,-1,-48.233223,-2.355459,31.623426,0.078103,-98.906395,-2.735948,81.022369,0.982351,1.851644,-2.204848,82.812592,0.979774,2.257656,-2.002074,-17.290632,0.968832,-98.135788,-2.478966,-20.050608,0.990939,-98.893425,-2.768477,80.997238,1.910937,-2.243903,82.767014,2.186801,-1.927407,-17.177933,-98.141991,-2.477002,-20.086096,,,,,,,,,,,,,,,,,,
907,3.542969,0.000252,5.70E-05,-8.00E-05,-1,-48.227188,-1.825757,31.622183,0.07344,-98.898514,-2.192691,81.023109,0.983062,1.859698,-1.680504,82.809387,0.980506,2.261855,-1.485852,-17.293871,0.972676,-98.13179,-1.943979,-20.0499,0.990315,-98.88752,-2.225801,81.000404,1.919317,-1.713482,82.774277,2.196708,-1.42179,-17.193201,-98.140846,-1.938868,-20.08744,,,,,,,,,,,,,,,,,,
908,3.546875,0.00024,5.20E-05,-9.70E-05,-1,-48.218506,-1.345433,31.619658,0.070612,-98.889275,-1.71527,81.021149,0.984248,1.868926,-1.199757,82.80632,0.983085,2.269987,-1.002644,-17.29694,0.970607,-98.123672,-1.46406,-20.051886,0.991447,-98.867279,-1.758184,80.995926,1.916404,-1.223862,82.768654,2.201884,-0.937708,-17.193062,-98.130516,-1.456924,-20.086868,,,,,,,,,,,,,,,,,,
909,3.550781,0.000163,4.90E-05,-0.000105,-1,-48.20895,-0.933622,31.620148,0.077208,-98.879395,-1.311883,81.021904,0.982909,1.878817,-0.795,82.806503,0.981702,2.279218,-0.582486,-17.296721,0.967105,-98.114449,-1.045119,-20.051081,0.991076,-98.858284,-1.346044,80.995865,1.929649,-0.831665,82.760727,2.203839,-0.501696,-17.182257,-98.117203,-1.047573,-20.086479,,,,,,,,,,,,,,,,,,
910,3.554688,0.000233,3.80E-05,-5.80E-05,-1,-48.201851,-0.569124,31.620703,0.075391,-98.871315,-0.935716,81.023552,0.982848,1.886986,-0.428118,82.806007,0.980213,2.285343,-0.229573,-17.297256,0.970594,-98.108429,-0.683089,-20.049486,0.990954,-98.858826,-0.969411,81.002014,1.944156,-0.462774,82.761658,2.21953,-0.16249,-17.18858,-98.116463,-0.677616,-20.086283,,,,,,,,,,,,,,,,,,
911,3.558594,0.000249,2.90E-05,-5.90E-05,-1,-48.196991,-0.261637,31.621241,0.075827,-98.86557,-0.626682,81.025002,0.982723,1.892757,-0.118881,82.805656,0.98024,2.28934,0.076382,-17.297626,0.970567,-98.104477,-0.377368,-20.048056,0.990643,-98.854477,-0.660123,81.002235,1.951505,-0.153562,82.763809,2.221044,0.144609,-17.190903,-98.11055,-0.373322,-20.084219,,,,,,,,,,,,,,,,,,
912,3.5625,0.000299,3.10E-05,-1.90E-05,-1,-48.194016,-0.024484,31.622089,0.076357,-98.862755,-0.380667,81.025749,0.98253,1.895595,0.119424,82.80661,0.979962,2.29245,0.304736,-17.296675,0.970797,-98.101372,-0.141429,-20.047325,0.990354,-98.853058,-0.416387,81.004539,1.955277,0.087,82.764534,2.224598,0.369784,-17.190231,-98.107216,-0.134325,-20.084513,,,,,,,,,,,,,,,,,,
913,3.566406,0.000281,3.30E-05,-5.90E-05,-1,-48.195557,0.134645,31.626198,0.075508,-98.86454,-0.227324,81.029564,0.983093,1.893774,0.280758,82.811012,0.980916,2.291165,0.46962,-17.29228,0.968966,-98.102615,0.015528,-20.043503,0.991516,-98.852203,-0.264137,81.002151,1.950843,0.247155,82.767616,2.218767,0.540158,-17.183891,-98.105118,0.020955,-20.074492,,,,,,,,,,,,,,,,,,
914,3.570313,0.000256,5.10E-05,-0.000115,-1,-48.202724,0.215025,31.625732,0.079154,-98.873383,-0.154995,81.027328,0.982154,1.884811,0.364175,82.812294,0.979916,2.285667,0.558006,-17.290976,0.968198,-98.107979,0.092913,-20.04571,0.990578,-98.862724,-0.190893,81.004776,1.943442,0.329604,82.76429,2.212572,0.629048,-17.178421,-98.109238,0.097319,-20.081245,,,,,,,,,,,,,,,,,,
915,3.574219,0.000238,3.80E-05,-6.00E-05,-1,-48.205559,0.219014,31.622168,0.077457,-98.874954,-0.147246,81.025078,0.982592,1.883339,0.36079,82.807404,0.980373,2.281573,0.558236,-17.295856,0.968544,-98.11219,0.104274,-20.047962,0.991034,-98.861855,-0.185589,81.0019,1.939607,0.328458,82.759743,2.21053,0.627425,-17.183502,-98.115662,0.11072,-20.083063,,,,,,,,,,,,,,,,,,
916,3.578125,0.00026,3.80E-05,-5.60E-05,-1,-48.210732,0.151555,31.620827,0.076963,-98.880127,-0.212085,81.023766,0.98259,1.878172,0.295181,82.806053,0.98005,2.276398,0.488181,-17.29722,0.96941,-98.117378,0.034942,-20.04929,0.990986,-98.869919,-0.24923,81.000641,1.936906,0.262246,82.759987,2.20654,0.555069,-17.187464,-98.121239,0.042533,-20.083717,,,,,,,,,,,,,,,,,,
917,3.582031,0.000253,4.30E-05,-4.00E-05,-1,-48.209011,-0.005288,31.621635,0.077876,-98.87896,-0.367995,81.024017,0.982281,1.879349,0.136012,82.807404,0.980159,2.278656,0.330405,-17.295864,0.969631,-98.115097,-0.119573,-20.049025,0.990053,-98.865959,-0.405581,81.000923,1.938111,0.103846,82.76606,2.206944,0.399024,-17.187057,-98.120316,-0.114076,-20.087194,,,,,,,,,,,,,,,,,,
918,3.585938,0.000228,5.90E-05,-6.40E-05,-1,-48.209141,-0.223177,31.625635,0.078072,-98.880699,-0.590843,81.026329,0.982315,1.877517,-0.081957,82.813072,0.980457,2.280127,0.117441,-17.290174,0.969092,-98.11351,-0.33735,-20.046677,0.990063,-98.865982,-0.626771,81.002617,1.934977,-0.115975,82.771599,2.206859,0.189882,-17.180511,-98.118088,-0.33464,-20.084751,,,,,,,,,,,,,,,,,,
919,3.589844,0.000208,3.90E-05,-6.00E-06,-1,-48.207344,-0.51822,31.626932,0.07853,-98.876907,-0.882006,81.029701,0.982038,1.881443,-0.384844,82.812309,0.979056,2.279952,-0.18148,-17.290943,0.969925,-98.113853,-0.624551,-20.043329,0.990451,-98.866478,-0.914763,81.005989,1.944095,-0.423501,82.768524,2.211009,-0.110427,-17.18018,-98.122108,-0.62036,-20.080709,,,,,,,,,,,,,,,,,,
920,3.59375,0.000142,4.90E-05,-0.00014,-1,-48.202873,-0.872475,31.618158,0.074523,-98.873367,-1.256378,81.019821,0.983631,1.884803,-0.732557,82.804588,0.981545,2.285354,-0.515732,-17.29862,0.967432,-98.108276,-0.985234,-20.053156,0.992869,-98.852455,-1.294019,80.989799,1.935365,-0.768129,82.755821,2.214857,-0.438702,-17.182203,-98.115654,-0.981212,-20.083099,,,,,,,,,,,,,,,,,,
921,3.597656,0.000249,5.20E-05,-0.000109,-1,-48.204845,-1.277626,31.617895,0.07325,-98.875648,-1.647829,81.019341,0.983805,1.882546,-1.129844,82.804588,0.982597,2.283678,-0.934466,-17.298672,0.968662,-98.109962,-1.398363,-20.05368,0.991685,-98.853691,-1.693355,80.98996,1.932419,-1.155288,82.764671,2.210681,-0.86557,-17.190325,-98.114487,-1.39038,-20.086182,,,,,,,,,,,,,,,,,,
922,3.601563,0.000276,4.10E-05,-4.90E-05,-1,-48.208736,-1.743865,31.623802,0.074683,-98.878494,-2.105346,81.02639,0.9829,1.8798,-1.599319,82.809395,0.981076,2.278753,-1.409382,-17.29389,0.971504,-98.115005,-1.861416,-20.046677,0.989837,-98.86747,-2.138908,81.005463,1.937404,-1.631015,82.772621,2.209317,-1.343633,-17.193045,-98.11808,-1.85849,-20.084454,,,,,,,,,,,,,,,,,,
923,3.605469,0.000173,3.70E-05,-0.000137,-1,-48.214691,-2.273294,31.62232,0.077606,-98.883957,-2.653743,81.025269,0.982332,1.874257,-2.130415,82.807503,0.979595,2.272312,-1.919973,-17.29574,0.969808,-98.121391,-2.389046,-20.047743,0.990658,-98.874275,-2.682001,81.005516,1.93311,-2.170614,82.759628,2.204868,-1.847505,-17.184694,-98.126877,-2.388664,-20.085043,,,,,,,,,,,,,,,,,,
924,3.609375,0.000216,4.20E-05,-0.000103,-1,-48.222939,-2.817043,31.622358,0.072431,-98.892754,-3.189868,81.024796,0.983521,1.86548,-2.673217,82.80806,0.982101,2.264608,-2.471292,-17.295197,0.971753,-98.129097,-2.933796,-20.048227,0.990194,-98.87941,-3.221564,81.004929,1.918664,-2.704518,82.771118,2.196376,-2.404197,-17.195911,-98.131538,-2.933645,-20.085348,,,,,,,,,,,,,,,,,,
925,3.613281,0.000262,3.10E-05,-4.40E-05,-1,-48.225201,-3.408997,31.621721,0.076401,-98.893944,-3.77126,81.02533,0.982214,1.864392,-3.266304,82.806274,0.979572,2.261281,-3.073742,-17.297003,0.972545,-98.132538,-3.524684,-20.047728,0.989268,-98.883766,-3.802274,81.005119,1.926994,-3.30211,82.77108,2.195101,-3.007666,-17.194593,-98.142342,-3.52165,-20.089594,,,,,,,,,,,,,,,,,,
926,3.617188,0.000166,4.60E-05,-0.000141,-1,-48.228527,-4.02577,31.621855,0.078167,-98.898697,-4.407368,81.023872,0.981906,1.859482,-3.883156,82.807961,0.978437,2.259374,-3.671308,-17.295275,0.97134,-98.134262,-4.141249,-20.049129,0.99015,-98.894707,-4.4339,81.003937,1.925421,-3.924556,82.763855,2.193421,-3.602978,-17.188253,-98.14122,-4.138356,-20.086655,,,,,,,,,,,,,,,,,,
927,3.621094,0.000231,2.50E-05,-4.00E-05,-1,-48.229469,-4.627721,31.632088,0.074534,-98.897591,-4.992692,81.036324,0.982738,1.860775,-4.488587,82.816017,0.980334,2.256393,-4.289787,-17.287258,0.972699,-98.137459,-4.739819,-20.036737,0.989695,-98.888374,-5.02519,81.015213,1.921964,-4.521972,82.781471,2.189588,-4.225734,-17.188028,-98.144264,-4.735621,-20.075405,,,,,,,,,,,,,,,,,,
928,3.625,0.000219,3.60E-05,-4.80E-05,-1,-48.227741,-5.253119,31.636488,0.074747,-98.897034,-5.620054,81.03952,0.982798,1.861285,-5.114437,82.821609,0.980343,2.259277,-4.913235,-17.281649,0.971993,-98.134506,-5.364752,-20.033524,0.990119,-98.889458,-5.652853,81.016945,1.922874,-5.147838,82.785255,2.19082,-4.848712,-17.18154,-98.13887,-5.359615,-20.069223,,,,,,,,,,,,,,,,,,
